"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","1.00","91000","91000"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.33","37460","113999"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","61000","61000"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","5.00","362684","72537"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","120380","120380"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","12.13","909591","75005"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","250.58","11170761","44579"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","34.00","486201","14300"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","34.00","486201","14300"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","85.96","1809420","21049"
"14","TAYLOR COUNTY","221912","WYLIE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","370.55","13466382","36342"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.22","8563","38747"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","0.53","20505","38754"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","5.29","254000","47979"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","10.17","504451","49600"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","0.92","42100","45961"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","17.13","829619","48429"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.00","58412","58412"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.00","49957","49957"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","38486","38486"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","3.00","146855","48952"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","37847","37847"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","0.67","58976","88473"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","0.33","29488","88473"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","2.00","126311","63159"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","22.13","1102785","49831"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","5.00","92199","18440"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","5.00","92199","18440"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","11.00","261969","23815"
"18","TERRELL COUNTY","222901","TERRELL COUNTY ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","38.13","1456953","38210"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","7.65","306504","40077"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","6.80","316728","46598"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","1.20","55618","46221"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","56.99","2436533","42757"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","1.17","52268","44800"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","54.11","2370185","43806"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","8.10","373997","46159"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","136.01","5911833","43466"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.00","56404","56404"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","5.50","312269","56776"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","3.89","204152","52442"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.75","98180","56103"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","5.50","266421","48440"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","8.21","475694","57910"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","3.88","144888","37371"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","29.73","1558008","52398"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","4.00","265514","66379"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.57","46957","82179"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","97921","97921"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","84565","84565"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","4.00","317938","79485"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","138565","138565"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","2.00","117388","58694"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","13.57","1068848","78757"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","179.32","8538689","47618"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","54.14","911060","16827"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","54.14","911060","16827"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","66.26","1577007","23801"
"17","TERRY COUNTY","223901","BROWNFIELD ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","299.72","11026756","36791"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","32120","32120"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.00","86550","43275"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","8.83","363852","41195"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.50","21348","42687"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","12.49","491023","39315"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","1.00","37843","37839"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","25.82","1032736","39994"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","40000","40000"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.00","57816","57816"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","2.00","97816","48908"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","0.36","15741","44080"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.04","1693","47423"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","1.79","117654","65887"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","75800","75800"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","3.18","210888","66348"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","31.00","1341440","43271"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","7.47","129774","17371"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","7.47","129774","17371"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","10.67","178789","16750"
"17","TERRY COUNTY","223902","MEADOW ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","49.15","1650003","33574"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","32920","32920"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","0.91","42881","47262"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","6.24","232015","37200"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.66","29330","44676"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","9.47","388379","41019"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","3.12","118483","37949"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","21.39","844008","39456"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","0.26","10341","39697"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","0.26","10341","39697"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.09","5567","63989"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","0.17","7049","40558"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","1.09","73291","67425"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","90000","90000"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","2.35","175907","74924"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","24.00","1030256","42928"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","4.00","81122","20281"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","4.00","81122","20281"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","11.00","305105","27737"
"17","TERRY COUNTY","223904","WELLMAN-UNION CISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","39.00","1416483","36321"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.81","38562","47350"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","1.11","41882","37830"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","0.10","4111","41110"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","7.08","284251","40171"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.17","6364","36765"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","11.13","502292","45138"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","0.57","23652","41350"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","20.97","901114","42970"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.00","46522","46522"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","0.19","8788","47349"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","1.19","55310","46651"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.46","20990","45208"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","1.00","69500","69500"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","81854","81854"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","2.46","172344","69936"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","24.62","1128768","45847"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","4.51","69437","15403"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","4.51","69437","15403"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","7.47","192528","25781"
"09","THROCKMORTON COUNTY","224901","THROCKMORTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","36.60","1390733","38002"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.29","10085","35299"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","0.52","18232","35299"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","0.20","6982","35298"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","5.98","238864","39952"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.49","20332","41536"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","7.12","261338","36708"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","1.03","42449","41185"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","15.62","598282","38306"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","82000","82000"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","1.00","82000","82000"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","16.62","680282","40936"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","3.00","62275","20758"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","3.00","62275","20758"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","4.72","113676","24074"
"09","THROCKMORTON COUNTY","224902","WOODSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","24.34","856233","35178"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","25.80","1009470","39132"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","26.49","1108515","41852"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","140.59","6107042","43439"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","9.14","426598","46666"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","150.91","6479157","42933"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","35.41","1587377","44823"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","388.34","16718159","43050"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.79","82705","46315"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","10.02","546158","54486"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","1.00","42900","42900"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","8.00","438902","54863"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.00","84000","42000"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","2.14","116742","54479"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","2.00","124648","62321"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","9.00","422412","46935"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","5.00","307920","61584"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PHYSICAL THERAPIST","1.00","46103","46103"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","7.00","219092","31299"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","0.86","40404","47124"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","6.00","300223","50036"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","8.43","467844","55507"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","64.24","3240053","50438"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","13.00","759497","58423"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.00","178184","89092"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.57","30284","53000"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","93638","93638"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","1.00","88389","88389"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","4.50","344351","76522"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","8.00","625327","78166"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","162000","162000"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","31.07","2281670","73433"
"08","TITUS COUNTY","225902","MOUNT PLEASANT ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","483.65","22239882","45983"
